ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval
kgf4GdKlSWs,30,40,"/m/04rlf,/m/04szw,/m/07xzm,/t/dd00125","['ukulele', 'live performance', 'acoustic performance', 'female pop vocal', 'gentle female vocalist', 'soothing performance']","Here we hear a calm acoustic rendition of a song. The ukulele is played in a simple, chord-based way, and the female singer has a gentle and soothing voice. She also performs in a way that radiates tranquility.",3,True,True
kgvx9drZXpk,170,180,"/m/02mscn,/m/04rlf","['pop/gospel', 'piano', 'acoustic drums', 'e-bass', 'organ', 'female voice singing', 'backing vocals', 'slow tempo']",This song contains a female voice singing along to a piano playing chords and the melody along. An acoustic drum is playing together with an e-bass. In the background you can hear an organ and a background choir. This song may be playing in a church.,6,False,False
kh6rmFg3U4k,480,490,/m/0l14t7,"['low quality', 'resonating bells', 'mellow soft', 'calming', 'relaxing', 'hypnotic']","The low quality recording features a resonating bell in one shot. It sounds mellow, soft, calming, relaxing and hypnotic - like something you would listen to while meditating.",4,False,False
khQN5ylb3H0,260,270,"/m/04rlf,/t/dd00127","['lead clarinet', 'jazz clarinet', 'walking bassline', 'acoustic bass', 'choir', 'electric jazz guitar', 'wind section', 'string section', 'big band', 'brass', 'dixieland', 'swing']","Big band jazz style music featuring a lead clarinetist soloing over a walking bassline, electric jazz guitar, a wind section, brass, string section, and a choir.",8,True,True
khVk4pTS0bE,230,240,"/m/04rlf,/m/0b_fwt,/m/0fx80y","['soothing ballad', 'italian singing', 'harmonica', 'silky male baritone vocal', 'acoustic guitar arpeggios', 'reflective', 'soothing', 'peaceful']","This is a soothing Italian ballad. The leading instruments are a harmonica and acoustic guitar on which arpeggios are played. The singer has a silky baritone voice, and captures the reflective and tranquil nature of the song with his performance.",3,False,False
kiu-40_T5nY,0,10,/m/0l14t7,"['male vocalist', 'slow tempo', 'electronic music', 'trance', 'trap', 'minimalist', 'vocalisation', 'heavy reverb', 'trap', 'hypnotic', 'psychedelic', 'meditative', 'catchy vocal riff', 'ethereal', 'incessant', 'droning music', 'techno music', 'r&b', 'contemporary pop', 'celestial', 'mesmerising', 'captivating', 'futuristic']","A male vocalist sings this mesmerising song. The tempo is slow with synthesiser articulation. The song is meditative, ethereal,mesmerising,captivating, futuristic, hypnotic and psychedelic. The incessant vocal riff and droning music give it a trance vibe. This song is a Trap Pop.",7,False,False
kjcXM60HrRA,30,40,"/m/028sqc,/m/04rlf,/m/064t9,/m/07sr1lc","['rock&roll', 'male voices singing', 'harmony', 'background cheering and screaming', 'e-bass', 'e-guitar', 'moderate tempo', 'uplifting mood']",Two male voices are singing loudly together: One backing the other one. A e-guitar can be heard at the end of the phrase. In the background a e-bass and an acoustic drum can be heard but they get overthrown by the sound of the cheering and Screaming crowd. This song may be playing at a live concert.,6,False,True
kjmmzA6i5rk,60,70,"/m/04rlf,/t/dd00031","['male singer', 'medium tempo', 'retro pop melody', 'key changes', 'percussive bass line', 'passionate', 'energetic', 'modern pop', 'steady drumming rhythm', 'poor audio quality', 'backup singers', 'backup singers', 'vocal harmony', 'pop songs', 'movie soundtrack', 'friendship', 'emotional', 'passionate', 'love song']","A male singer sings this pop melody with backup singers with vocal harmony. The song is medium, with a keyboard accompaniment , steady drumming rhythm and strong bass line. The song is passionate and cheerful. The audio quality is poor.",1,False,False
kjn6I3AurgE,30,40,"/m/04rlf,/m/05rwpb,/m/07s0s5r,/m/0b9m1","['pop', 'e-guitar', 'female voice singing', 'medium tempo']",Someone is playing a clean e-guitar that is doubled and panned to both sides of the speakers. A female voice is singing in the mid to high range. This song may be playing at a live performance.,6,True,True
kkOGbgGJLF4,170,180,"/m/015lz1,/m/018vs,/m/0342h,/m/04rlf,/m/04szw,/m/06by7,/m/0fx80y","['male vocalist', 'medium fast tempo', 'song end', 'closing riff', 'live performance', 'concert', 'live audience', 'gig', 'stage performance', 'cheering clapping', 'acoustic guitar', 'electric guitar', 'cello', 'southern rock', 'blues', 'rock', 'contemporary', 'soft rock', 'enthusiastic', 'energetic', 'performer', 'artist']",A male vocalist sings this  spirited song. The tempo is medium fast with an acoustic and electric guitar flourish with a bass cello. This bit is the end of the song as the musician plays a closing riff and the sound of clapping and cheering can be heard. This song is an enthusiastic live performance of an energetic Soft Rock.,7,False,False
kka6zUtE3h8,130,140,"/m/04rlf,/t/dd00031","['pop soul', 'modern r&b', 'male vocal', 'mellow singing', 'acoustic guitar', 'ambient synth', 'bass guitar', 'acoustic drums', 'friendly', 'easygoing', 'calm']","This is a pop soul/modern r&b piece that is sung by a mellow male vocal in medium pitch. The main tune is played by the acoustic guitar with the bass guitar and the ambient synth supporting the melody in the background. There is a calm and simple acoustic drum beat in the rhythmic background. The song is played on a major scale giving it a positive, optimistic atmosphere. This piece could be used in a romantic setting. It could also be playing in the background of a coffee house or a bookstore.",9,True,True
kkjNpwNcMWI,190,200,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['female singer', 'fast tempo', 'saxophone', 'bass guitar', 'energetic', 'perky', 'youthful', 'spirited drumming', 'tambourine', 'keyboard harmony', 'vocal backup', 'tenor sax', 'alto sax', 'powerful voice', 'emphatic vocals', 'alternative rock', 'punk pop']","A female vocalist sings this spirited song. The tempo is fast with an animated keyboard harmony, groovy bass lines, electric  guitar, tenor and alto saxophone accompaniment, enthusiastic drumming and tambourine beats with vocal backup. The song is energetic, upbeat, youthful, enthusiastic with emphatic vocals. This song is contemporary alternative rock.",7,False,False
kko1uYyqJ_o,160,170,"/m/018j2,/m/04rlf,/m/04szw,/m/0fx80y","['banjo', 'solo', 'friendly', 'cozy', 'folk']","This is an amateur recording of a solo banjo player. The piece is played in the major scale, creating a friendly, calming atmosphere giving it a definitive characteristic of a folk song. It could be used as background music in pastoral content, touristic videos of rural locations.",9,False,True
kmZFn-CQ19A,30,40,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y,/m/0gg8l","['amateur recording', 'country', 'acoustic guitar', 'uprightbass', 'uptempo']",This audio contains someone playing an acoustic guitar fingerstyle. An upright bass is playing a line in the background. This song may be playing guitar to someone.,6,False,False
kmmK69N3Om0,20,30,"/m/01kcd,/m/07gql","['regal', 'important', 'presence', 'brass instrument', 'french horn', 'timpani', 'orchestral', 'momentous', 'king', 'queen', 'march']","This clip is regal, momentous, big, impressive. We hear a loud bang on the timpani percussion instrument, followed by a motif on the french horn. This is the type of piece that would be played for the arrival of a king, or the return of an epic war hero.",3,False,False
knQuxZj9rTA,0,10,"/m/020bb7,/m/04rlf,/m/06_y0by,/t/dd00129","['ambient/dance', 'nature', 'background noises', 'percussive hit', 'relaxing', 'uptempo']","The recording is full of natural sounds. Birds chirping, a river running and wind shaking the leaves. Then a percussive mid range instrument comes in with a steady repetitive rhythm. This instrument seems to be recorded in another environment than the natural sounds. The sound quality is different. This is not a professional recording. This song may be playing for a documentary.",6,False,True
kp5OxEzxuSg,280,290,"/m/01qbl,/m/026t6,/m/0283d,/m/02hnl,/m/02lkt,/m/04rlf,/m/04szw,/m/06rvn","['electronic music', 'percussion', 'no other instruments', 'no voices', 'dance music', 'ambient sounds', 'low quality recording']",This electronic music is played on a drum kit. This song also uses a processor to make electronic sounds. The percussion plays the ride continuously followed by the hi-hat continuously. Deep bass sounds are played on the electronic console. There are other animated sounds like the sound of an alien space ship played in this song. This song has no other instruments. There are no voices in this song.,0,False,False
kpsYSXR1wao,300,310,"/m/04rlf,/m/04szw,/m/0mkg,/m/0xzly","['instrumental', 'fast tempo', 'distorted music', 'static', 'guiro accompaniment', 'scraper instrument', 'world music', 'latin regional music', 'latin dance music', 'lively acordion', 'spirited congas', 'guiro', 'latin music', 'latin dance music', 'happy', 'spirited', 'live performance', 'live music', 'ambient outdoor sounds', 'inferior audio quality', 'celebratory', 'festive', 'joyful']","This music is a spirited Latin music instrumental. The tempo is fast with a lively accordion harmony, spirited congas beat and guiro  accompaniment. The music is happy, vivacious, upbeat, vigorous, cheerful , celebratory and cheerful with ambient outdoor sounds like wind, people talking, clapping and a lot of static indicating that this is a live performance. The audio quality is inferior and this looks like an amateur home recording.",7,True,True
ksImihlU3qM,30,40,"/m/04rlf,/t/dd00031,/t/dd00032","['low quality', 'fun', 'happy', 'groovy piano melody', 'plucked strings melody', 'chickens sound effect', 'sheep sound effects', 'cats sound effect', 'animals']","The low quality recording features a groovy piano and plucked strings melody playing over some animal sound effects. Some of the sounds that can be heard are chickens, cats and sheep sound effects. It sounds happy and fun, like something a kid would listen to.",4,True,True
ksYM8YzzWXo,90,100,"/m/04rlf,/m/07pc8lb","['instrumental', 'medium fast tempo', 'groovy bass line', 'aggressive', 'pleasant music', 'contrasting aggressive sounds', 'video game music', 'keyboard harmony', 'steady drumming', 'electronic music', 'sound of crashing', 'background noises', 'smashing', 'shooting', 'punchy drums', 'spirited', 'animated', 'rhythmic beat']","This music is an electronic instrumental. The tempo is medium with a steady, rhythmic keyboard harmony, simple drumming and groovy bass lines. There are sounds of crashing, glass breaking, explosions or gunshots in the background superimposing over the music. The sounds are in stark contrast to the melodious music, with the crashing and shooting giving it an aggressive vibe;",7,False,True
ktTrTDQidsE,30,40,"/m/015y_n,/m/04rlf,/m/0gywn","['low quality', 'groovy spanish acoustic guitar melody', 'noisy', 'mono', 'vintage']","The low quality recording features a groovy Spanish acoustic guitar. It sounds very noisy, vintage and the guitar was recorded in mono.",4,True,True
ktw_J6ZW0MM,30,40,"/m/015lz1,/m/01lyv,/m/01v1d8,/m/02w4v,/m/04rlf,/m/064t9,/m/074ft","['rock&roll', 'acoustic drums', 'e-bass', 'brass section', 'e-guitar', 'keyboard', 'male singer', 'mid-range', 'uptempo', 'uplifting mood', 'amateur recording']","A male voice is singing with reverb and delay in his voice. An acoustic drum is playing a faster groove on the piano, a tambourine can be heard. An electric bass is playing repeating notes without a lot of changes. A brass section is repeating a theme while keyboards and a guitar are playing along. This song may be playing live in-between an entertainment-show.",6,True,True
kuj0Oi2_7yU,0,10,"/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y","['amateur recording', 'e-guitar', 'medium tempo']",After a clicking sound and e-guitar slide up the fretboard someone is playing a melody on an e-guitar. White noise from the recording can be heard. This song may be playing in a guitar class.,6,False,False
kvIt_9P79Ro,30,40,"/m/04rlf,/t/dd00018","['low quality', 'pigs oink sound effects', 'soft rock', 'noisy ambience', 'drums break', 'flat female vocal', 'wide acoustic rhythm guitar', 'smooth bass guitar', 'punchy snare', 'simple kick pattern', 'shimmering cymbals']","The low quality recording features a soft rock song playing over pigs oinks sound effects. The song contains a short drum break at the beginning, punchy snare, simple kick pattern, smooth bass guitar, wide acoustic rhythm guitar, shimmering cymbals and flat female vocals singing over it. Sounds like it is some kind of documentary about pigs, as the song is playing in the background.",4,False,True
